"ID_tramite","ID_tipo_tramite","tramite_fecha","ID_registro","ID_provincia","ID_origen","automotor_anio_modelo","ID_tipo_automotor","ID_marca","ID_modelo","ID_automotor_uso","ID_tipo_persona","ID_localidad_titular","ID_provincia_titular","ID_genero","titular_anio_nacimiento","ID_titular_pais","titular_porcentaje_titularidad"
"63842","2","2/14/2023","180","1","2","2023","3","112","62","1","1","2791","1","2","1970","2","50"
"63843","2","2/16/2023","171","1","2","2023","3","112","52","1","1","601","1","1","1987","2","100"
"63844","2","2/24/2023","172","1","2","2023","3","122","745","1","1","1911","1","2","1986","2","100"
"63845","2","2/28/2023","187","1","2","2023","3","122","744","1","1","1438","1","2","1950","2","100"
"63846","2","2/27/2023","153","1","2","2023","3","112","64","1","2","2343","1","0","1999","0","100"
"63847","2","2/22/2023","166","1","2","2023","3","112","61","1","1","1177","1","1","1987","2","100"
"63848","2","2/16/2023","142","1","2","2023","3","25","348","1","2","2492","1","0","1988","0","100"
"63849","2","2/16/2023","142","1","2","2023","3","112","63","1","1","2492","1","1","1986","11","100"
"63850","1","2/10/2023","180","1","1","2023","14","75","515","1","2","2791","1","0","2010","0","100"
"63851","1","2/10/2023","180","1","1","2023","14","75","515","1","2","2791","1","0","2010","0","100"
"63852","2","2/9/2023","180","1","2","2023","3","23","495","1","1","2791","1","1","1989","2","100"
"63853","2","2/3/2023","161","1","2","2023","3","112","63","1","1","2064","1","1","1965","2","100"
"63854","2","2/14/2023","189","1","2","2023","3","23","498","1","1","2178","1","1","1996","2","100"
"63855","2","2/22/2023","145","1","2","2023","3","112","52","1","1","557","1","2","1989","47","100"
"63856","2","2/16/2023","189","1","2","2023","3","112","63","1","1","764","1","1","1975","2","100"
"63857","2","2/17/2023","172","1","2","2023","3","112","63","1","1","2507","1","2","1987","2","100"
"63858","2","2/23/2023","172","1","2","2023","3","112","52","1","1","1486","1","2","1998","2","100"
"63859","2","2/23/2023","172","1","2","2023","3","23","496","1","1","1911","1","1","1989","2","100"
"63860","2","2/28/2023","145","1","2","2023","3","122","1053","1","2","1910","1","0","2013","0","100"
"63861","2","2/27/2023","176","1","2","2023","3","122","745","1","1","1911","1","2","1967","2","100"
"63862","2","2/22/2023","144","1","2","2023","3","122","1051","1","1","2128","1","1","1970","2","100"
"63863","2","2/17/2023","144","1","2","2023","3","122","745","1","1","2128","1","2","1981","2","100"
"63864","2","2/16/2023","143","1","2","2023","3","112","53","1","1","2492","1","1","1988","2","100"
"63865","1","2/9/2023","178","1","1","2023","14","94","297","1","2","686","1","0","2019","0","100"
"63866","2","2/15/2023","144","1","2","2023","3","112","63","1","1","2128","1","1","2000","2","100"
"63867","2","2/7/2023","178","1","2","2023","3","112","63","1","1","686","1","2","1967","2","100"
"63868","2","2/27/2023","153","1","2","2023","3","112","60","1","2","2343","1","0","1999","0","100"
"63869","2","2/17/2023","176","1","2","2023","3","112","53","1","1","1911","1","2","1977","2","100"
"63870","2","2/27/2023","153","1","2","2023","3","112","73","1","2","2343","1","0","1999","0","100"
"63871","2","2/16/2023","143","1","2","2023","3","112","52","1","1","2492","1","2","1967","2","100"
"63872","2","2/27/2023","153","1","2","2023","3","112","53","1","2","2343","1","0","1999","0","100"
"63873","2","2/24/2023","176","1","2","2023","3","112","52","1","1","2759","1","2","1986","2","100"
"63874","2","2/28/2023","174","1","2","2023","3","112","72","1","1","629","1","1","1957","2","100"
"63875","2","2/27/2023","176","1","2","2023","3","25","348","1","1","2519","1","2","1966","2","50"
"63876","2","2/27/2023","153","1","2","2023","3","112","64","1","2","2343","1","0","1999","0","100"
"63877","2","2/27/2023","153","1","2","2023","3","112","60","1","2","2343","1","0","1999","0","100"
"63878","2","2/16/2023","143","1","2","2023","3","112","61","1","1","2492","1","2","1988","2","50"
"63879","2","2/27/2023","153","1","2","2023","3","112","53","1","2","2343","1","0","1999","0","100"
"63880","2","2/27/2023","153","1","2","2023","3","122","1051","1","2","2542","1","0","2007","0","100"
"63881","2","2/22/2023","143","1","2","2023","3","112","61","1","1","2492","1","2","1956","2","100"
"63882","2","2/3/2023","144","1","2","2023","3","112","63","1","1","2128","1","2","2004","2","100"
"63883","2","2/1/2023","144","1","2","2023","3","112","49","1","1","2128","1","2","1993","2","100"
"63884","2","2/28/2023","143","1","2","2023","3","112","63","1","1","2492","1","2","1969","2","100"
"63885","2","2/28/2023","143","1","2","2023","3","112","52","1","1","2492","1","1","1990","2","50"
"63886","2","2/14/2023","177","1","2","2023","3","112","52","1","1","2773","1","2","1977","2","50"
"63887","2","2/7/2023","135","1","2","2023","3","122","1050","1","1","2242","1","1","1980","2","100"
"63888","2","2/14/2023","177","1","2","2023","3","112","60","1","1","3280","1","2","1956","2","100"
"63889","1","2/15/2023","177","1","1","2022","14","94","292","1","1","781","1","2","1974","2","100"
"63890","2","2/27/2023","176","1","2","2023","3","112","55","1","1","2507","1","1","1970","2","100"
"63891","2","2/2/2023","179","1","2","2023","3","112","55","1","1","864","1","1","1984","2","100"
"63892","2","2/28/2023","145","1","2","2023","3","122","1053","1","2","1910","1","0","2013","0","100"
"63893","2","2/10/2023","179","1","2","2023","3","23","496","1","1","2631","1","2","1993","2","100"
"63894","2","2/8/2023","175","1","2","2023","3","112","63","1","1","1901","1","1","1986","2","100"
"63895","2","2/27/2023","153","1","2","2023","3","112","53","1","2","2343","1","0","1999","0","100"
"63896","2","2/27/2023","153","1","2","2023","3","112","61","1","2","2343","1","0","1999","0","100"
"63897","2","2/28/2023","142","1","2","2023","3","112","64","1","1","2492","1","1","1999","2","100"
"63898","2","2/28/2023","142","1","2","2023","3","112","64","1","1","2492","1","1","1970","2","100"
"63899","2","2/27/2023","153","1","2","2023","3","112","52","1","2","2343","1","0","1999","0","100"
"63900","2","2/27/2023","153","1","2","2023","3","112","60","1","2","2343","1","0","1999","0","100"
"63901","2","2/16/2023","175","1","2","2023","3","122","1050","1","1","1910","1","1","1970","2","100"
"63902","2","2/27/2023","153","1","2","2023","3","112","52","1","2","2343","1","0","1999","0","100"
"63903","2","2/27/2023","153","1","2","2023","3","112","52","1","2","2343","1","0","1999","0","100"
"63904","2","2/3/2023","143","1","2","2023","3","122","745","1","1","2492","1","2","1952","2","100"
"63905","2","2/10/2023","176","1","2","2023","3","112","897","1","1","2507","1","2","1969","2","100"
"63906","2","2/27/2023","153","1","2","2023","3","112","63","1","2","2343","1","0","1999","0","100"
"63907","2","2/6/2023","175","1","2","2023","3","23","496","1","1","2960","1","1","1975","2","100"
"63908","2","2/27/2023","153","1","2","2023","3","112","60","1","2","2343","1","0","1999","0","100"
"63909","2","2/24/2023","144","1","2","2023","3","112","63","1","1","2128","1","1","2004","2","100"
"63910","2","2/10/2023","143","1","2","2023","3","112","60","1","1","2492","1","2","1967","2","50"
"63911","2","2/22/2023","178","1","2","2023","3","122","1263","1","1","686","1","2","1968","2","100"
"63912","2","2/27/2023","153","1","2","2023","3","112","63","1","2","2343","1","0","1999","0","100"
"63913","2","2/27/2023","153","1","2","2023","3","112","60","1","2","2343","1","0","1999","0","100"
"63914","2","2/27/2023","153","1","2","2023","3","112","60","1","2","2343","1","0","1999","0","100"
"63915","2","2/27/2023","153","1","2","2023","3","112","52","1","2","2343","1","0","1999","0","100"
"63916","2","2/27/2023","175","1","2","2023","3","23","498","1","1","1901","1","2","1992","2","100"
"63917","2","2/27/2023","153","1","2","2023","3","112","52","1","2","2343","1","0","1999","0","100"
"63918","2","2/27/2023","153","1","2","2023","3","112","63","1","2","2343","1","0","1999","0","100"
"63919","2","2/27/2023","153","1","2","2023","3","112","60","1","2","2343","1","0","1999","0","100"
"63920","2","2/13/2023","178","1","2","2023","3","122","1263","1","1","686","1","1","1965","2","100"
"63921","2","2/27/2023","144","1","2","2023","3","23","498","1","1","2300","1","1","1984","2","100"
"63922","2","2/22/2023","147","1","2","2023","3","112","60","1","1","2052","1","1","1972","2","100"
"63923","2","2/23/2023","181","1","2","2023","3","122","1053","1","1","3112","1","1","1975","2","100"
"63924","2","2/27/2023","147","1","2","2023","3","112","63","1","1","2052","1","2","1982","2","100"
"63925","2","2/22/2023","181","1","2","2023","3","122","1053","1","1","3144","1","1","1968","2","100"
"63926","2","2/24/2023","147","1","2","2023","3","112","60","1","1","2052","1","1","1974","2","100"
"63927","2","2/14/2023","142","1","2","2023","3","112","53","1","1","2492","1","1","1947","2","100"
"63928","2","2/27/2023","154","1","2","2023","3","112","64","1","1","1555","1","2","1986","2","100"
"63929","2","2/24/2023","170","1","2","2023","3","25","348","1","1","2947","1","2","1976","2","100"
"63930","2","2/27/2023","154","1","2","2023","3","122","1053","1","1","1555","1","1","1961","2","100"
"63931","2","2/16/2023","181","1","2","2023","3","122","1050","1","1","734","1","1","1979","2","100"
"63932","2","2/2/2023","137","1","2","2023","3","122","1051","1","1","2094","1","2","1995","2","100"
"63933","2","2/24/2023","169","1","2","2023","3","122","1051","1","1","2060","1","1","2000","2","100"
"63934","2","2/28/2023","141","1","2","2023","3","112","52","1","1","536","1","1","1992","2","100"
"63935","2","2/27/2023","168","1","2","2023","3","112","52","1","2","2489","1","0","2019","0","100"
"63936","2","2/28/2023","141","1","2","2023","3","112","63","1","1","536","1","2","1994","2","100"
"63937","2","2/1/2023","181","1","2","2023","3","112","72","1","1","734","1","2","1970","2","50"
"63938","2","2/16/2023","169","1","2","2023","3","112","72","1","1","2099","1","2","1984","2","100"
"63939","2","2/8/2023","147","1","2","2023","3","23","496","1","1","2052","1","1","1995","2","100"
"63940","2","2/6/2023","181","1","2","2023","3","122","1051","1","1","734","1","1","1959","2","100"
"63941","2","2/22/2023","169","1","2","2023","3","112","60","1","1","583","1","2","1980","2","100"
"63942","1","2/24/2023","154","1","1","2023","14","75","1293","1","1","3383","1","1","1978","2","100"
"63943","2","2/3/2023","147","1","2","2023","3","122","1051","1","1","1754","1","2","1974","2","100"
"63944","2","2/24/2023","169","1","2","2023","3","122","1051","3","2","583","1","0","1960","0","100"
"63945","2","2/28/2023","136","1","2","2023","3","112","52","1","1","1304","1","2","1984","2","50"
"63946","2","2/24/2023","147","1","2","2023","3","112","60","1","1","2052","1","2","1974","2","100"
"63947","2","2/17/2023","182","1","2","2023","3","112","64","1","1","2064","1","2","2003","2","100"
"63948","2","2/23/2023","166","1","2","2023","3","122","1050","1","1","1515","1","1","1977","2","100"
"63949","2","2/3/2023","189","1","2","2023","3","112","53","1","1","2178","1","2","1979","2","100"
"63950","2","2/13/2023","153","1","2","2023","3","122","1053","1","1","2343","1","1","1950","2","100"
"63951","2","2/24/2023","182","1","2","2023","3","112","53","1","2","2064","1","0","2011","0","100"
"63952","2","2/24/2023","182","1","2","2023","3","112","53","1","1","2064","1","1","1975","2","100"
"63953","2","2/24/2023","182","1","2","2023","3","112","63","1","1","2064","1","2","1998","2","100"
"63954","2","2/24/2023","182","1","2","2023","3","23","496","1","1","2064","1","2","1979","2","100"
"63955","2","2/10/2023","148","1","2","2023","3","122","745","1","1","2869","1","2","1972","2","50"
"63956","2","2/9/2023","148","1","2","2023","3","112","52","1","1","208","1","2","1960","2","100"
"63957","2","2/10/2023","155","1","2","2023","3","23","496","1","1","1515","1","2","1955","2","100"
"63958","2","2/27/2023","181","1","2","2023","3","112","53","1","1","734","1","1","1976","2","100"
"63959","2","2/28/2023","167","1","2","2023","3","112","63","1","1","734","1","1","1983","2","100"
"63960","2","2/27/2023","147","1","2","2023","3","112","52","1","1","2052","1","1","1979","2","100"
"63961","2","2/10/2023","141","1","2","2023","3","112","64","1","1","536","1","1","1976","2","100"
"63962","2","2/7/2023","155","1","2","2023","3","122","1050","1","1","3336","1","2","1995","2","50"
"63963","2","2/6/2023","155","1","2","2023","3","112","63","1","1","3336","1","2","2004","2","100"
"63964","2","2/9/2023","182","1","2","2023","3","112","63","1","1","2064","1","2","1967","2","100"
"63965","2","2/7/2023","137","1","2","2023","3","112","52","1","1","2094","1","1","1973","2","50"
"63966","2","2/13/2023","168","1","2","2023","3","112","55","1","1","2194","1","1","1967","2","100"
"63967","2","2/1/2023","182","1","2","2023","3","122","1050","1","1","2064","1","1","1992","2","100"
"63968","2","2/24/2023","168","1","2","2023","3","112","63","1","1","2489","1","2","1982","2","50"
"63969","2","2/1/2023","182","1","2","2023","3","122","1050","1","1","2064","1","1","1980","2","100"
"63970","2","2/28/2023","147","1","2","2023","3","112","60","1","1","2052","1","2","1951","2","100"
"63971","2","2/24/2023","141","1","2","2023","3","25","348","1","1","536","1","2","1962","2","50"
"63972","2","2/14/2023","153","1","2","2023","3","112","63","1","1","2343","1","2","1969","2","100"
"63973","2","2/17/2023","146","1","2","2023","3","112","63","1","1","1910","1","2","1994","2","100"
"63974","2","2/28/2023","169","1","2","2023","3","122","1051","1","1","1340","1","1","1987","2","100"
"63975","2","2/27/2023","146","1","2","2023","3","122","1051","1","1","557","1","1","1965","2","100"
"63976","2","2/8/2023","142","1","2","2023","3","122","1053","1","1","2492","1","2","1953","2","100"
"63977","2","2/17/2023","153","1","2","2023","3","122","1051","1","2","2343","1","0","2017","0","100"
"63978","2","2/27/2023","180","1","2","2023","3","112","61","1","1","977","1","1","1995","2","50"
"63979","2","2/27/2023","146","1","2","2023","3","122","745","1","1","1910","1","1","1988","2","100"
"63980","2","2/28/2023","136","1","2","2023","3","112","61","1","1","3112","1","1","1976","2","100"
"63981","2","2/23/2023","154","1","2","2023","3","112","62","1","1","1555","1","2","1980","2","100"
"63982","2","2/6/2023","142","1","2","2023","3","112","64","1","1","2492","1","2","1999","2","100"
"63983","2","2/24/2023","146","1","2","2023","3","112","63","1","1","557","1","1","1982","2","100"
"63984","2","2/16/2023","154","1","2","2023","3","112","60","1","1","3383","1","2","2002","2","100"
"63985","2","2/23/2023","146","1","2","2023","3","112","53","1","1","557","1","2","1973","2","50"
"63986","2","2/28/2023","180","1","2","2023","3","112","63","1","1","2791","1","2","1964","2","100"
"63987","2","2/28/2023","180","1","2","2023","3","112","53","1","1","2791","1","1","1985","2","100"
"63988","2","2/17/2023","153","1","2","2023","3","122","1051","1","2","2343","1","0","2017","0","100"
"63989","2","2/17/2023","146","1","2","2023","3","112","52","1","1","557","1","2","1998","2","100"
"63990","2","2/16/2023","154","1","2","2023","3","112","61","1","1","1555","1","2","1944","2","50"
"63991","2","2/28/2023","180","1","2","2023","3","112","60","1","1","2791","1","1","1974","2","100"
"63992","2","2/24/2023","169","1","2","2023","3","112","53","1","1","1340","1","1","1969","2","100"
"63993","2","2/9/2023","142","1","2","2023","3","122","1050","1","1","2492","1","2","1986","2","50"
"63994","2","2/28/2023","146","1","2","2023","3","112","60","1","1","557","1","1","1971","2","100"
"63995","2","2/27/2023","3","1","2","2023","3","112","63","1","1","178","1","1","1942","2","50"
"63996","2","2/14/2023","4","1","2","2023","3","112","60","1","1","2869","1","2","1955","2","100"
"63997","2","2/6/2023","4","1","2","2023","3","112","63","1","1","208","1","2","1950","2","100"
"63998","2","2/28/2023","29","1","2","2023","3","122","1053","1","1","2160","1","2","1977","2","100"
"63999","2","2/27/2023","17","1","2","2023","3","112","60","1","1","747","1","2","1975","2","100"
"64000","2","2/7/2023","30","1","2","2023","3","122","1050","1","1","1301","1","1","1984","2","100"
"64001","2","2/28/2023","16","1","2","2023","3","112","63","1","1","740","1","2","1977","2","50"
"64002","2","2/28/2023","4","1","2","2023","3","112","52","1","1","3382","1","1","1977","2","100"
"64003","2","2/28/2023","29","1","2","2023","3","112","52","1","1","2160","1","1","1968","2","50"
"64004","2","2/24/2023","4","1","2","2023","3","122","746","1","1","208","1","2","2003","2","100"
"64005","2","2/27/2023","1","1","2","2023","3","25","348","1","1","1631","1","1","1977","2","100"
"64006","2","2/27/2023","21","1","2","2023","3","112","53","1","1","1016","1","1","1958","2","100"
"64007","2","2/27/2023","21","1","2","2023","3","112","52","1","1","1016","1","1","1960","2","100"
"64008","2","2/22/2023","30","1","2","2023","3","122","744","1","1","1301","1","1","1973","2","34"
"64009","2","2/22/2023","30","1","2","2023","3","23","495","1","1","1301","1","1","1947","20","100"
"64010","2","2/22/2023","30","1","2","2023","3","23","495","1","1","1301","1","2","1960","2","100"
"64011","2","2/10/2023","20","1","2","2023","3","112","52","1","1","2161","1","2","1978","2","100"
"64012","2","2/14/2023","1","1","2","2023","3","112","52","1","1","2506","1","1","1967","2","100"
"64013","2","2/15/2023","1","1","2","2023","3","122","1050","1","1","62","1","2","1978","2","100"
"64014","2","2/7/2023","22","1","2","2023","3","112","63","1","1","1019","1","1","1979","2","100"
"64015","2","2/28/2023","19","1","2","2023","3","112","61","1","1","890","1","1","1969","2","100"
"64016","2","2/15/2023","1","1","2","2023","3","112","64","1","1","2506","1","2","1979","2","100"
"64017","2","2/23/2023","1","1","2","2023","3","112","52","1","1","1631","1","2","1996","2","50"
"64018","2","2/22/2023","1","1","2","2023","3","112","61","1","1","1631","1","1","2000","2","100"
"64019","2","2/23/2023","3","1","2","2023","3","122","1051","1","1","178","1","2","1964","2","100"
"64020","2","2/27/2023","1","1","2","2023","3","112","52","1","1","62","1","1","2000","2","100"
"64021","2","2/28/2023","29","1","2","2023","3","112","64","1","1","2160","1","2","1977","2","100"
"64022","2","2/14/2023","19","1","2","2023","3","112","63","1","1","890","1","2","1992","2","100"
"64023","2","2/13/2023","19","1","2","2023","3","112","63","1","1","890","1","2","1995","2","100"
"64024","2","2/28/2023","18","1","2","2023","3","112","63","1","1","750","1","1","1965","2","50"
"64025","2","2/24/2023","22","1","2","2023","3","122","1050","1","1","1020","1","1","1961","2","100"
"64026","2","2/27/2023","18","1","2","2023","3","112","57","1","1","750","1","2","1962","2","50"
"64027","2","2/22/2023","18","1","2","2023","3","112","61","1","1","3356","1","2","2005","2","100"
"64028","2","2/10/2023","3","1","2","2023","3","122","1262","1","1","178","1","2","1969","2","100"
"64029","2","2/15/2023","23","1","2","2023","3","112","63","1","1","2828","1","1","1972","2","100"
"64030","2","2/22/2023","23","1","2","2023","3","112","52","1","1","2823","1","2","1991","2","100"
"64031","2","2/16/2023","30","1","2","2023","3","122","1051","1","1","1301","1","2","1971","2","100"
"64032","2","2/16/2023","1","1","2","2023","3","112","63","1","1","2506","1","1","1996","2","100"
"64033","2","2/22/2023","25","1","2","2023","3","112","61","1","1","815","1","1","1984","2","100"
"64034","2","2/17/2023","10","1","2","2023","3","112","55","1","1","544","1","1","1957","2","100"
"64035","2","2/27/2023","14","1","2","2023","3","112","52","1","1","635","1","1","1971","2","100"
"64036","2","2/27/2023","14","1","2","2023","3","112","52","1","2","635","1","0","2000","0","100"
"64037","2","2/27/2023","14","1","2","2023","3","112","52","1","2","635","1","0","2000","0","100"
"64038","2","2/27/2023","14","1","2","2023","3","112","63","1","2","635","1","0","2000","0","100"
"64039","2","2/27/2023","26","1","2","2023","3","112","63","1","1","829","1","1","1972","2","100"
"64040","2","2/27/2023","14","1","2","2023","3","112","63","1","2","635","1","0","2000","0","100"
"64041","2","2/28/2023","26","1","2","2023","3","112","63","1","1","829","1","1","1986","2","100"
"64042","2","2/22/2023","24","1","2","2023","3","112","64","1","1","798","1","1","1964","2","100"
"64043","2","2/22/2023","25","1","2","2023","3","112","64","1","1","815","1","1","1987","2","100"
"64044","2","2/27/2023","14","1","2","2023","3","112","63","1","2","635","1","0","2000","0","100"
"64045","2","2/27/2023","14","1","2","2023","3","112","52","1","2","635","1","0","2000","0","100"
"64046","2","2/8/2023","10","1","2","2023","3","112","63","1","1","544","1","2","1986","2","100"
"64047","2","2/27/2023","14","1","2","2023","3","112","63","1","2","635","1","0","2000","0","100"
"64048","2","2/17/2023","25","1","2","2023","3","112","52","1","1","814","1","2","1946","2","50"
"64049","2","2/27/2023","14","1","2","2023","3","112","53","1","2","635","1","0","2000","0","100"
"64050","2","2/28/2023","9","1","2","2023","3","122","1050","1","1","536","1","2","1983","2","100"
"64051","2","2/14/2023","25","1","2","2023","3","112","63","1","1","814","1","2","1974","2","100"
"64052","2","2/10/2023","25","1","2","2023","3","112","64","1","1","814","1","2","1982","2","100"
"64053","2","2/22/2023","25","1","2","2023","3","112","52","1","1","815","1","2","1982","2","100"
"64054","2","2/1/2023","13","1","2","2023","3","122","1051","1","1","634","1","2","1955","2","100"
"64055","2","2/2/2023","12","1","2","2023","3","23","496","1","1","2841","1","1","1978","2","100"
"64056","2","2/8/2023","12","1","2","2023","3","122","1051","1","1","622","1","2","1974","2","100"
"64057","2","2/10/2023","12","1","2","2023","3","112","73","1","1","622","1","2","1941","2","100"
"64058","2","2/27/2023","11","1","2","2023","3","112","52","1","1","560","1","2","1977","2","100"
"64059","2","2/24/2023","11","1","2","2023","3","112","72","1","1","560","1","2","1988","2","100"
"64060","2","2/23/2023","11","1","2","2023","3","122","1262","1","1","560","1","1","1966","2","100"
"64061","2","2/13/2023","12","1","2","2023","3","112","60","1","1","622","1","2","1965","2","100"
"64062","2","2/14/2023","12","1","2","2023","3","112","69","1","1","622","1","1","1948","2","100"
"64063","2","2/17/2023","10","1","2","2023","3","112","60","1","1","544","1","2","1960","2","50"
"64064","2","2/23/2023","12","1","2","2023","3","112","63","1","1","622","1","2","1983","2","100"
"64065","2","2/27/2023","14","1","2","2023","3","112","63","1","2","635","1","0","2000","0","100"
"64066","2","2/14/2023","13","1","2","2023","3","112","52","1","1","634","1","2","1993","2","100"
"64067","2","2/27/2023","13","1","2","2023","3","112","64","1","1","1372","1","1","1976","2","100"
"64068","2","2/3/2023","14","1","2","2023","3","23","496","1","1","1450","1","2","1999","2","100"
"64069","2","2/24/2023","10","1","2","2023","3","112","72","1","1","544","1","1","1959","2","50"
"64070","2","2/27/2023","25","1","2","2023","3","112","61","1","1","815","1","2","1950","2","100"
"64071","2","2/27/2023","25","1","2","2023","3","112","67","1","1","1887","1","2","1955","2","100"
"64072","2","2/22/2023","14","1","2","2023","3","122","1050","1","2","635","1","0","2021","0","100"
"64073","2","2/22/2023","14","1","2","2023","3","122","1261","1","2","635","1","0","2021","0","100"
"64074","2","2/7/2023","25","1","2","2023","3","112","52","1","1","814","1","1","1986","2","100"
"64075","2","2/22/2023","12","1","2","2023","3","112","51","1","1","622","1","1","1967","2","100"
"64076","2","2/16/2023","5","1","2","2023","3","112","52","1","1","3382","1","2","1997","2","100"
"64077","2","2/8/2023","25","1","2","2023","3","112","64","1","1","814","1","2","1985","2","100"
"64078","2","2/22/2023","7","1","2","2023","3","112","52","1","1","212","1","2","1985","2","100"
"64079","2","2/10/2023","15","1","2","2023","3","23","495","1","1","2580","1","1","1977","32","100"
"64080","2","2/23/2023","24","1","2","2023","3","122","1050","1","1","798","1","2","1992","2","100"
"64081","2","2/27/2023","5","1","2","2023","3","122","744","1","1","3382","1","2","1970","2","100"
"64082","2","2/23/2023","5","1","2","2023","3","112","53","1","1","2869","1","2","1950","2","100"
"64083","2","2/9/2023","24","1","2","2023","3","122","1051","1","1","798","1","2","1972","2","100"
"64084","2","2/23/2023","5","1","2","2023","3","112","63","1","1","3382","1","2","1958","2","100"
"64085","1","2/6/2023","15","1","1","2023","14","75","515","1","2","736","1","0","2016","0","100"
"64086","2","2/27/2023","16","1","2","2023","3","112","53","1","1","740","1","1","2000","2","100"
"64087","2","2/28/2023","14","1","2","2023","3","112","53","1","2","635","1","0","2000","0","100"
"64088","2","2/6/2023","24","1","2","2023","3","112","52","1","1","798","1","1","1973","2","100"
"64089","2","2/3/2023","24","1","2","2023","3","122","1262","1","1","798","1","1","1953","2","100"
"64090","2","2/13/2023","29","1","2","2023","3","112","63","1","1","2006","1","2","1984","2","100"
"64091","2","2/10/2023","5","1","2","2023","3","23","495","1","1","3382","1","2","1978","2","100"
"64092","2","2/28/2023","4","1","2","2023","3","112","60","1","1","3382","1","1","1967","2","100"
"64093","2","2/23/2023","29","1","2","2023","3","23","496","1","1","2160","1","2","1989","2","100"
"64094","2","2/27/2023","29","1","2","2023","3","112","61","1","1","2160","1","1","1984","2","50"
"64095","2","2/27/2023","29","1","2","2023","3","122","1050","1","1","2160","1","1","1954","2","100"
"64096","2","2/28/2023","29","1","2","2023","3","112","53","1","1","2160","1","2","1979","2","100"
"64097","2","2/27/2023","28","1","2","2023","3","112","64","1","1","767","1","1","2000","2","100"
"64098","2","2/24/2023","8","1","2","2023","3","112","52","1","1","536","1","2","1982","2","100"
"64099","2","2/28/2023","4","1","2","2023","3","122","744","1","1","3208","1","2","1980","2","50"
"64100","2","2/7/2023","25","1","2","2023","3","122","1051","1","1","814","1","2","1975","2","50"
"64101","2","2/27/2023","27","1","2","2023","3","112","52","1","1","1064","1","1","1947","2","100"
"64102","2","2/1/2023","28","1","2","2023","3","112","67","1","1","767","1","1","1954","2","100"
"64103","2","2/15/2023","9","1","2","2023","3","112","63","1","1","536","1","1","1964","2","100"
"64104","2","2/7/2023","28","1","2","2023","3","112","72","1","1","1096","1","2","1991","2","100"
"64105","2","2/1/2023","25","1","2","2023","3","112","64","1","1","815","1","2","1955","2","100"
"64106","2","2/2/2023","25","1","2","2023","3","112","49","1","1","815","1","1","1971","2","100"
"64107","1","2/9/2023","15","1","1","2023","14","75","512","1","2","736","1","0","2003","0","100"
"64108","2","2/28/2023","14","1","2","2023","3","112","64","1","2","635","1","0","2000","0","100"
"64109","2","2/16/2023","9","1","2","2023","3","112","63","1","1","536","1","1","1973","2","100"
"64110","2","2/23/2023","8","1","2","2023","3","112","52","1","1","536","1","2","1997","2","100"
"64111","2","2/2/2023","25","1","2","2023","3","112","73","1","1","815","1","1","1965","2","100"
"64112","2","2/28/2023","14","1","2","2023","3","112","74","1","2","635","1","0","2000","0","100"
"64113","2","2/28/2023","14","1","2","2023","3","112","52","1","2","635","1","0","2000","0","100"
"64114","2","2/9/2023","8","1","2","2023","3","23","495","1","1","1583","1","2","1996","2","100"
"64115","2","2/28/2023","14","1","2","2023","3","112","53","1","2","635","1","0","2000","0","100"
"64116","2","2/28/2023","24","1","2","2023","3","112","61","1","1","798","1","1","1956","2","100"
"64117","2","2/28/2023","14","1","2","2023","3","112","63","1","2","635","1","0","2000","0","100"
"64118","2","2/27/2023","24","1","2","2023","3","25","347","1","1","798","1","1","1969","2","50"
"64119","2","2/27/2023","8","1","2","2023","3","112","63","1","1","536","1","1","1991","2","100"
"64120","2","2/27/2023","37","1","2","2023","3","112","52","1","1","2358","1","2","1966","2","100"
"64121","2","2/17/2023","61","1","2","2023","3","112","61","1","1","2127","1","1","1956","2","100"
"64122","2","2/28/2023","56","1","2","2023","3","112","63","1","1","2029","1","2","1979","2","100"
"64123","2","2/27/2023","56","1","2","2023","3","122","1262","1","1","2029","1","2","1984","2","100"
"64124","2","2/28/2023","55","1","2","2023","3","112","69","1","1","2009","1","1","1961","2","100"
"64125","2","2/28/2023","55","1","2","2023","3","112","53","1","1","2009","1","1","1987","2","50"
"64126","2","2/8/2023","42","1","2","2023","3","23","496","1","1","1665","1","2","1992","2","100"
"64127","2","2/27/2023","57","1","2","2023","3","112","63","1","1","2035","1","2","1968","2","100"
"64128","2","2/2/2023","55","1","2","2023","3","122","1053","1","1","2009","1","1","1963","2","100"
"64129","2","2/8/2023","58","1","2","2023","3","112","52","1","1","2064","1","1","1963","2","100"
"64130","2","2/28/2023","53","1","2","2023","3","122","1262","1","1","557","1","1","1959","2","100"
"64131","2","2/28/2023","53","1","2","2023","3","112","61","1","1","1910","1","1","1985","2","100"
"64132","2","2/23/2023","42","1","2","2023","3","112","52","1","1","1665","1","1","1971","2","100"
"64133","2","2/23/2023","42","1","2","2023","3","112","52","1","1","1665","1","2","1961","2","100"
"64134","2","2/27/2023","53","1","2","2023","3","112","61","1","1","557","1","1","1997","2","100"
"64135","2","2/27/2023","53","1","2","2023","3","112","67","1","1","1910","1","1","1983","2","100"
"64136","2","2/24/2023","55","1","2","2023","3","112","63","1","1","2986","1","1","1979","2","100"
